设备名,识别内容的名称,识别图像（矩形）左下角X值,识别图像（矩形）左下角Y值,识别图像（矩形）左上角X值,识别图像（矩形）左上角Y值,识别图像（矩形）右上角X值,识别图像（矩形）右上角Y值,识别图像（矩形）右下角X值,识别图像（矩形）右下角Y值
i5-12490F+RTX 2060s,足球,518,159,518,244,561,244,561,159
i5-12490F+RTX 2060s,红方队员,1387,190,1387,291,1422,291,1422,190
i5-12490F+RTX 2060s,足球,88,278,88,364,140,364,140,278
i5-12490F+RTX 2060s,红方队员,788,263,788,365,824,365,824,263
i5-12490F+RTX 2060s,足球,969,310,969,414,1008,414,1008,310
i5-12490F+RTX 2060s,红方队员,1239,348,1239,467,1278,467,1278,348
i5-12490F+RTX 2060s,红方队员,414,582,414,696,458,696,458,582
i5-12490F+RTX 2060s,红方队员,722,991,722,1081,783,1081,783,991
i5-12490F+RTX 2060s,蓝方队员,1728,892,1728,1041,1806,1041,1806,892
i5-12490F+RTX 2060s,红方队员,376,100,376,181,417,181,417,100
i5-12490F+RTX 2060s,足球,169,113,169,190,227,190,227,113
i5-12490F+RTX 2060s,红方队员,1162,103,1162,190,1191,190,1191,103
i5-12490F+RTX 2060s,足球,512,159,512,244,560,244,560,159
i5-12490F+RTX 2060s,红方队员,1383,191,1383,290,1412,290,1412,191
i5-12490F+RTX 2060s,足球,71,276,71,362,128,362,128,276
i5-12490F+RTX 2060s,红方队员,787,264,787,364,824,364,824,264
i5-12490F+RTX 2060s,足球,966,307,966,413,1007,413,1007,307
i5-12490F+RTX 2060s,红方队员,1235,349,1235,469,1280,469,1280,349
i5-12490F+RTX 2060s,红方队员,412,578,412,698,459,698,459,578
i5-12490F+RTX 2060s,红方队员,724,991,724,1080,784,1080,784,991
i5-12490F+RTX 2060s,红方队员,367,102,367,182,410,182,410,102
i5-12490F+RTX 2060s,足球,169,110,169,187,219,187,219,110
i5-12490F+RTX 2060s,红方队员,1160,104,1160,191,1191,191,1191,104
i5-12490F+RTX 2060s,足球,509,160,509,246,559,246,559,160
i5-12490F+RTX 2060s,红方队员,1384,191,1384,292,1410,292,1410,191
i5-12490F+RTX 2060s,足球,61,273,61,362,117,362,117,273
i5-12490F+RTX 2060s,红方队员,782,264,782,364,824,364,824,264
i5-12490F+RTX 2060s,足球,966,307,966,415,1006,415,1006,307
i5-12490F+RTX 2060s,红方队员,1230,350,1230,463,1273,463,1273,350
i5-12490F+RTX 2060s,红方队员,416,577,416,697,460,697,460,577
i5-12490F+RTX 2060s,蓝方队员,1741,889,1741,1038,1795,1038,1795,889
i5-12490F+RTX 2060s,红方队员,725,991,725,1080,783,1080,783,991
i5-12490F+RTX 2060s,红方队员,167,91,167,182,213,182,213,91
i5-12490F+RTX 2060s,红方队员,362,102,362,179,399,179,399,102
i5-12490F+RTX 2060s,红方队员,1157,105,1157,190,1192,190,1192,105
i5-12490F+RTX 2060s,足球,507,161,507,245,553,245,553,161
i5-12490F+RTX 2060s,红方队员,1379,187,1379,291,1407,291,1407,187
i5-12490F+RTX 2060s,足球,57,271,57,363,114,363,114,271
i5-12490F+RTX 2060s,红方队员,773,263,773,364,824,364,824,263
i5-12490F+RTX 2060s,足球,964,308,964,413,1000,413,1000,308
i5-12490F+RTX 2060s,红方队员,1226,351,1226,461,1271,461,1271,351
i5-12490F+RTX 2060s,红方队员,416,570,416,697,463,697,463,570
i5-12490F+RTX 2060s,蓝方队员,1739,890,1739,1038,1794,1038,1794,890
i5-12490F+RTX 2060s,红方队员,725,991,725,1080,783,1080,783,991
i5-12490F+RTX 2060s,足球,164,92,164,186,212,186,212,92
i5-12490F+RTX 2060s,红方队员,357,104,357,177,392,177,392,104
i5-12490F+RTX 2060s,红方队员,1147,107,1147,190,1191,190,1191,107
i5-12490F+RTX 2060s,足球,507,160,507,243,548,243,548,160
i5-12490F+RTX 2060s,红方队员,1375,186,1375,291,1402,291,1402,186
i5-12490F+RTX 2060s,足球,48,270,48,362,114,362,114,270
i5-12490F+RTX 2060s,红方队员,771,264,771,364,822,364,822,264
i5-12490F+RTX 2060s,足球,960,306,960,414,997,414,997,306
i5-12490F+RTX 2060s,红方队员,1225,350,1225,461,1269,461,1269,350
i5-12490F+RTX 2060s,红方队员,416,571,416,693,463,693,463,571
i5-12490F+RTX 2060s,蓝方队员,1739,888,1739,1036,1791,1036,1791,888
i5-12490F+RTX 2060s,红方队员,725,991,725,1080,783,1080,783,991
i5-12490F+RTX 2060s,足球,147,102,147,182,201,182,201,102
i5-12490F+RTX 2060s,红方队员,356,103,356,178,388,178,388,103
i5-12490F+RTX 2060s,红方队员,1141,107,1141,190,1189,190,1189,107
i5-12490F+RTX 2060s,足球,507,160,507,245,545,245,545,160
i5-12490F+RTX 2060s,红方队员,1371,189,1371,291,1398,291,1398,189
i5-12490F+RTX 2060s,足球,36,269,36,362,99,362,99,269
i5-12490F+RTX 2060s,红方队员,769,264,769,364,818,364,818,264
i5-12490F+RTX 2060s,足球,954,305,954,414,994,414,994,305
i5-12490F+RTX 2060s,红方队员,1220,348,1220,458,1263,458,1263,348
i5-12490F+RTX 2060s,红方队员,422,571,422,690,465,690,465,571
i5-12490F+RTX 2060s,蓝方队员,1737,884,1737,1037,1788,1037,1788,884
i5-12490F+RTX 2060s,红方队员,726,991,726,1080,784,1080,784,991
i5-12490F+RTX 2060s,红方队员,347,101,347,181,379,181,379,101
i5-12490F+RTX 2060s,足球,142,112,142,186,184,186,184,112
i5-12490F+RTX 2060s,红方队员,1138,107,1138,191,1185,191,1185,107
i5-12490F+RTX 2060s,足球,507,160,507,243,542,243,542,160
i5-12490F+RTX 2060s,红方队员,1365,192,1365,292,1397,292,1397,192
i5-12490F+RTX 2060s,红方队员,771,260,771,357,809,357,809,260
i5-12490F+RTX 2060s,足球,34,271,34,362,91,362,91,271
i5-12490F+RTX 2060s,足球,953,307,953,413,988,413,988,307
i5-12490F+RTX 2060s,红方队员,1217,349,1217,459,1263,459,1263,349
i5-12490F+RTX 2060s,红方队员,423,570,423,687,469,687,469,570
i5-12490F+RTX 2060s,蓝方队员,1729,884,1729,1037,1780,1037,1780,884
i5-12490F+RTX 2060s,红方队员,339,100,339,179,375,179,375,100
i5-12490F+RTX 2060s,足球,138,111,138,186,173,186,173,111
i5-12490F+RTX 2060s,红方队员,1137,107,1137,191,1183,191,1183,107
i5-12490F+RTX 2060s,足球,506,161,506,243,539,243,539,161
i5-12490F+RTX 2060s,红方队员,1358,194,1358,293,1395,293,1395,194
i5-12490F+RTX 2060s,足球,30,272,30,363,76,363,76,272
i5-12490F+RTX 2060s,红方队员,767,263,767,362,808,362,808,263
i5-12490F+RTX 2060s,足球,953,308,953,409,985,409,985,308
i5-12490F+RTX 2060s,红方队员,1213,346,1213,457,1254,457,1254,346
i5-12490F+RTX 2060s,红方队员,425,568,425,687,467,687,467,568
i5-12490F+RTX 2060s,蓝方队员,1726,881,1726,1040,1774,1040,1774,881
i5-12490F+RTX 2060s,红方队员,328,101,328,179,369,179,369,101
i5-12490F+RTX 2060s,足球,131,112,131,186,173,186,173,112
i5-12490F+RTX 2060s,红方队员,1136,107,1136,190,1179,190,1179,107
i5-12490F+RTX 2060s,足球,504,160,504,244,536,244,536,160
i5-12490F+RTX 2060s,红方队员,1354,193,1354,296,1393,296,1393,193
i5-12490F+RTX 2060s,红方队员,767,258,767,357,801,357,801,258
i5-12490F+RTX 2060s,足球,26,277,26,364,65,364,65,277
i5-12490F+RTX 2060s,足球,951,308,951,411,984,411,984,308
i5-12490F+RTX 2060s,红方队员,1211,345,1211,458,1249,458,1249,345
i5-12490F+RTX 2060s,红方队员,428,567,428,687,468,687,468,567
i5-12490F+RTX 2060s,蓝方队员,1724,882,1724,1039,1772,1039,1772,882
i5-12490F+RTX 2060s,红方队员,321,102,321,177,362,177,362,102
i5-12490F+RTX 2060s,足球,121,112,121,186,165,186,165,112
i5-12490F+RTX 2060s,红方队员,1136,108,1136,190,1177,190,1177,108
i5-12490F+RTX 2060s,足球,504,160,504,242,534,242,534,160
i5-12490F+RTX 2060s,红方队员,1352,193,1352,294,1392,294,1392,193
i5-12490F+RTX 2060s,红方队员,767,258,767,357,799,357,799,258
i5-12490F+RTX 2060s,足球,18,278,18,367,64,367,64,278
i5-12490F+RTX 2060s,足球,950,310,950,410,981,410,981,310
i5-12490F+RTX 2060s,红方队员,1211,345,1211,457,1244,457,1244,345
i5-12490F+RTX 2060s,红方队员,429,563,429,687,469,687,469,563
i5-12490F+RTX 2060s,蓝方队员,1720,886,1720,1037,1769,1037,1769,886
i5-12490F+RTX 2060s,红方队员,316,101,316,177,357,177,357,101
i5-12490F+RTX 2060s,足球,110,112,110,185,162,185,162,112
i5-12490F+RTX 2060s,红方队员,1136,108,1136,190,1174,190,1174,108
i5-12490F+RTX 2060s,足球,498,161,498,243,528,243,528,161
i5-12490F+RTX 2060s,红方队员,1350,196,1350,294,1390,294,1390,196
i5-12490F+RTX 2060s,红方队员,764,256,764,355,796,355,796,256
i5-12490F+RTX 2060s,足球,9,277,9,363,50,363,50,277
i5-12490F+RTX 2060s,足球,948,310,948,408,980,408,980,310
i5-12490F+RTX 2060s,红方队员,1208,347,1208,457,1242,457,1242,347
i5-12490F+RTX 2060s,红方队员,429,560,429,680,475,680,475,560
i5-12490F+RTX 2060s,蓝方队员,1715,891,1715,1034,1769,1034,1769,891
i5-12490F+RTX 2060s,红方队员,314,101,314,177,356,177,356,101
i5-12490F+RTX 2060s,足球,100,111,100,187,157,187,157,111
i5-12490F+RTX 2060s,红方队员,1135,106,1135,189,1168,189,1168,106
i5-12490F+RTX 2060s,足球,497,161,497,245,527,245,527,161
i5-12490F+RTX 2060s,红方队员,1349,195,1349,293,1389,293,1389,195
i5-12490F+RTX 2060s,红方队员,761,258,761,355,794,355,794,258
i5-12490F+RTX 2060s,足球,2,275,2,364,46,364,46,275
i5-12490F+RTX 2060s,足球,947,310,947,409,980,409,980,310
i5-12490F+RTX 2060s,红方队员,1206,344,1206,456,1239,456,1239,344
i5-12490F+RTX 2060s,红方队员,433,554,433,684,475,684,475,554
i5-12490F+RTX 2060s,蓝方队员,1700,890,1700,1038,1761,1038,1761,890
i5-12490F+RTX 2060s,红方队员,730,990,730,1081,790,1081,790,990
i5-12490F+RTX 2060s,蓝方队员,1689,893,1689,1037,1770,1037,1770,893
i5-12490F+RTX 2060s,红方队员,307,99,307,180,341,180,341,99
i5-12490F+RTX 2060s,足球,95,111,95,184,143,184,143,111
i5-12490F+RTX 2060s,红方队员,1134,105,1134,188,1165,188,1165,105
i5-12490F+RTX 2060s,足球,493,161,493,247,526,247,526,161
i5-12490F+RTX 2060s,红方队员,1345,194,1345,294,1379,294,1379,194
i5-12490F+RTX 2060s,红方队员,756,259,756,353,787,353,787,259
i5-12490F+RTX 2060s,足球,946,309,946,408,982,408,982,309
i5-12490F+RTX 2060s,红方队员,1200,342,1200,456,1241,456,1241,342
i5-12490F+RTX 2060s,红方队员,431,557,431,681,478,681,478,557
i5-12490F+RTX 2060s,红方队员,730,989,730,1080,792,1080,792,989
i5-12490F+RTX 2060s,红方队员,299,98,299,182,332,182,332,98
i5-12490F+RTX 2060s,足球,85,109,85,186,124,186,124,109
i5-12490F+RTX 2060s,红方队员,1132,104,1132,191,1164,191,1164,104
i5-12490F+RTX 2060s,足球,486,161,486,246,525,246,525,161
i5-12490F+RTX 2060s,红方队员,1345,193,1345,293,1375,293,1375,193
i5-12490F+RTX 2060s,红方队员,752,260,752,354,787,354,787,260
i5-12490F+RTX 2060s,红方队员,2,269,2,369,37,369,37,269
i5-12490F+RTX 2060s,红方队员,931,308,931,409,973,409,973,308
i5-12490F+RTX 2060s,红方队员,1198,342,1198,455,1241,455,1241,342
i5-12490F+RTX 2060s,红方队员,432,560,432,675,479,675,479,560
i5-12490F+RTX 2060s,红方队员,729,988,729,1081,792,1081,792,988
i5-12490F+RTX 2060s,蓝方队员,1683,892,1683,1038,1772,1038,1772,892
i5-12490F+RTX 2060s,足球,72,104,72,179,118,179,118,104
i5-12490F+RTX 2060s,红方队员,293,96,293,179,324,179,324,96
i5-12490F+RTX 2060s,足球,483,161,483,246,525,246,525,161
i5-12490F+RTX 2060s,红方队员,1344,192,1344,292,1374,292,1374,192
i5-12490F+RTX 2060s,红方队员,750,259,750,354,788,354,788,259
i5-12490F+RTX 2060s,红方队员,930,310,930,410,972,410,972,310
i5-12490F+RTX 2060s,红方队员,1188,343,1188,455,1234,455,1234,343
i5-12490F+RTX 2060s,红方队员,433,558,433,676,482,676,482,558
i5-12490F+RTX 2060s,红方队员,730,989,730,1081,793,1081,793,989
i5-12490F+RTX 2060s,蓝方队员,1682,890,1682,1037,1768,1037,1768,890
i5-12490F+RTX 2060s,足球,67,104,67,180,109,180,109,104
i5-12490F+RTX 2060s,红方队员,285,99,285,178,320,178,320,99
i5-12490F+RTX 2060s,足球,480,162,480,246,523,246,523,162
i5-12490F+RTX 2060s,红方队员,1341,189,1341,295,1369,295,1369,189
i5-12490F+RTX 2060s,红方队员,742,259,742,354,787,354,787,259
i5-12490F+RTX 2060s,红方队员,929,311,929,408,970,408,970,311
i5-12490F+RTX 2060s,红方队员,1187,345,1187,455,1232,455,1232,345
i5-12490F+RTX 2060s,红方队员,434,558,434,672,483,672,483,558
i5-12490F+RTX 2060s,红方队员,731,989,731,1080,794,1080,794,989
i5-12490F+RTX 2060s,蓝方队员,1681,889,1681,1038,1761,1038,1761,889
i5-12490F+RTX 2060s,足球,63,102,63,179,103,179,103,102
i5-12490F+RTX 2060s,红方队员,281,97,281,177,316,177,316,97
i5-12490F+RTX 2060s,足球,479,162,479,245,520,245,520,162
i5-12490F+RTX 2060s,红方队员,1334,187,1334,296,1363,296,1363,187
i5-12490F+RTX 2060s,红方队员,737,259,737,353,783,353,783,259
i5-12490F+RTX 2060s,足球,929,308,929,411,970,411,970,308
i5-12490F+RTX 2060s,红方队员,1186,347,1186,457,1232,457,1232,347
i5-12490F+RTX 2060s,红方队员,436,558,436,665,482,665,482,558
i5-12490F+RTX 2060s,红方队员,731,989,731,1080,794,1080,794,989
i5-12490F+RTX 2060s,足球,57,95,57,181,110,181,110,95
i5-12490F+RTX 2060s,红方队员,273,96,273,176,309,176,309,96
i5-12490F+RTX 2060s,红方队员,1118,108,1118,191,1150,191,1150,108
i5-12490F+RTX 2060s,足球,478,161,478,247,518,247,518,161
i5-12490F+RTX 2060s,红方队员,1330,191,1330,295,1361,295,1361,191
i5-12490F+RTX 2060s,红方队员,734,257,734,355,782,355,782,257
i5-12490F+RTX 2060s,足球,926,308,926,412,967,412,967,308
i5-12490F+RTX 2060s,红方队员,1181,346,1181,455,1229,455,1229,346
i5-12490F+RTX 2060s,红方队员,438,557,438,668,484,668,484,557
i5-12490F+RTX 2060s,蓝方队员,1686,890,1686,1036,1747,1036,1747,890
i5-12490F+RTX 2060s,红方队员,731,990,731,1081,796,1081,796,990
i5-12490F+RTX 2060s,足球,39,98,39,181,92,181,92,98
i5-12490F+RTX 2060s,红方队员,267,95,267,177,308,177,308,95
i5-12490F+RTX 2060s,红方队员,1110,106,1110,191,1148,191,1148,106
i5-12490F+RTX 2060s,足球,475,160,475,247,516,247,516,160
i5-12490F+RTX 2060s,红方队员,1323,193,1323,295,1359,295,1359,193
i5-12490F+RTX 2060s,红方队员,732,257,732,354,776,354,776,257
i5-12490F+RTX 2060s,足球,925,306,925,411,963,411,963,306
i5-12490F+RTX 2060s,红方队员,1178,344,1178,454,1219,454,1219,344
i5-12490F+RTX 2060s,红方队员,441,555,441,668,486,668,486,555
i5-12490F+RTX 2060s,蓝方队员,1682,891,1682,1036,1738,1036,1738,891
i5-12490F+RTX 2060s,红方队员,732,990,732,1081,797,1081,797,990
i5-12490F+RTX 2060s,足球,32,97,32,181,87,181,87,97
i5-12490F+RTX 2060s,红方队员,260,94,260,176,304,176,304,94
i5-12490F+RTX 2060s,红方队员,1105,106,1105,192,1146,192,1146,106
i5-12490F+RTX 2060s,足球,476,159,476,248,511,248,511,159
i5-12490F+RTX 2060s,红方队员,1319,194,1319,296,1359,296,1359,194
i5-12490F+RTX 2060s,红方队员,730,256,730,355,771,355,771,256
i5-12490F+RTX 2060s,足球,925,307,925,411,961,411,961,307
i5-12490F+RTX 2060s,红方队员,1177,341,1177,454,1214,454,1214,341
i5-12490F+RTX 2060s,红方队员,444,553,444,665,487,665,487,553
i5-12490F+RTX 2060s,蓝方队员,1678,892,1678,1031,1727,1031,1727,892
i5-12490F+RTX 2060s,红方队员,733,990,733,1081,798,1081,798,990
i5-12490F+RTX 2060s,足球,25,100,25,179,70,179,70,100
i5-12490F+RTX 2060s,红方队员,251,95,251,173,294,173,294,95
i5-12490F+RTX 2060s,红方队员,1102,107,1102,192,1145,192,1145,107
i5-12490F+RTX 2060s,足球,474,159,474,248,509,248,509,159
i5-12490F+RTX 2060s,红方队员,1315,195,1315,296,1356,296,1356,195
i5-12490F+RTX 2060s,红方队员,729,256,729,356,768,356,768,256
i5-12490F+RTX 2060s,足球,922,306,922,412,957,412,957,306
i5-12490F+RTX 2060s,红方队员,1174,341,1174,453,1211,453,1211,341
i5-12490F+RTX 2060s,红方队员,443,549,443,664,491,664,491,549
i5-12490F+RTX 2060s,蓝方队员,1672,882,1672,1046,1718,1046,1718,882
i5-12490F+RTX 2060s,红方队员,733,990,733,1080,798,1080,798,990
i5-12490F+RTX 2060s,足球,19,102,19,177,63,177,63,102
i5-12490F+RTX 2060s,红方队员,250,99,250,175,285,175,285,99
i5-12490F+RTX 2060s,红方队员,1102,108,1102,192,1141,192,1141,108
i5-12490F+RTX 2060s,足球,472,161,472,245,505,245,505,161
i5-12490F+RTX 2060s,红方队员,1311,193,1311,297,1356,297,1356,193
i5-12490F+RTX 2060s,红方队员,728,255,728,355,764,355,764,255
i5-12490F+RTX 2060s,足球,920,305,920,410,954,410,954,305
i5-12490F+RTX 2060s,红方队员,1172,343,1172,450,1207,450,1207,343
i5-12490F+RTX 2060s,红方队员,447,544,447,665,493,665,493,544
i5-12490F+RTX 2060s,蓝方队员,1662,881,1662,1045,1713,1045,1713,881
i5-12490F+RTX 2060s,红方队员,733,990,733,1080,799,1080,799,990
i5-12490F+RTX 2060s,足球,10,102,10,180,49,180,49,102
i5-12490F+RTX 2060s,红方队员,247,99,247,176,279,176,279,99
i5-12490F+RTX 2060s,红方队员,1100,109,1100,191,1139,191,1139,109
i5-12490F+RTX 2060s,足球,472,162,472,246,504,246,504,162
i5-12490F+RTX 2060s,红方队员,1310,193,1310,296,1355,296,1355,193
i5-12490F+RTX 2060s,红方队员,727,255,727,355,761,355,761,255
i5-12490F+RTX 2060s,足球,918,305,918,410,950,410,950,305
i5-12490F+RTX 2060s,红方队员,1172,343,1172,451,1204,451,1204,343
i5-12490F+RTX 2060s,红方队员,449,544,449,666,495,666,495,544
i5-12490F+RTX 2060s,蓝方队员,1659,880,1659,1038,1710,1038,1710,880
i5-12490F+RTX 2060s,红方队员,733,990,733,1080,798,1080,798,990
i5-12490F+RTX 2060s,足球,3,97,3,180,45,180,45,97
i5-12490F+RTX 2060s,红方队员,245,99,245,176,277,176,277,99
i5-12490F+RTX 2060s,红方队员,1099,108,1099,190,1135,190,1135,108
i5-12490F+RTX 2060s,足球,470,161,470,247,502,247,502,161
i5-12490F+RTX 2060s,红方队员,1303,196,1303,294,1344,294,1344,196
i5-12490F+RTX 2060s,红方队员,726,254,726,354,757,354,757,254
i5-12490F+RTX 2060s,足球,917,305,917,411,947,411,947,305
i5-12490F+RTX 2060s,红方队员,1169,343,1169,450,1201,450,1201,343
i5-12490F+RTX 2060s,红方队员,453,542,453,658,496,658,496,542
i5-12490F+RTX 2060s,蓝方队员,1652,879,1652,1043,1703,1043,1703,879
i5-12490F+RTX 2060s,红方队员,733,990,733,1080,798,1080,798,990
i5-12490F+RTX 2060s,红方队员,41,32,41,116,81,116,81,32
i5-12490F+RTX 2060s,红方队员,236,98,236,176,269,176,269,98
i5-12490F+RTX 2060s,红方队员,1099,106,1099,190,1131,190,1131,106
i5-12490F+RTX 2060s,足球,468,162,468,248,502,248,502,162
i5-12490F+RTX 2060s,红方队员,1304,195,1304,295,1342,295,1342,195
i5-12490F+RTX 2060s,红方队员,724,254,724,354,757,354,757,254
i5-12490F+RTX 2060s,足球,915,306,915,410,945,410,945,306
i5-12490F+RTX 2060s,红方队员,1166,344,1166,449,1201,449,1201,344
i5-12490F+RTX 2060s,红方队员,451,542,451,655,500,655,500,542
i5-12490F+RTX 2060s,蓝方队员,1644,886,1644,1034,1702,1034,1702,886
i5-12490F+RTX 2060s,红方队员,733,990,733,1080,798,1080,798,990
i5-12490F+RTX 2060s,蓝方队员,1628,889,1628,1033,1709,1033,1709,889
i5-12490F+RTX 2060s,红方队员,227,96,227,176,264,176,264,96
i5-12490F+RTX 2060s,红方队员,1097,105,1097,191,1129,191,1129,105
i5-12490F+RTX 2060s,足球,464,161,464,248,503,248,503,161
i5-12490F+RTX 2060s,红方队员,1302,193,1302,294,1338,294,1338,193
i5-12490F+RTX 2060s,红方队员,717,256,717,354,748,354,748,256
i5-12490F+RTX 2060s,足球,912,306,912,409,946,409,946,306
i5-12490F+RTX 2060s,红方队员,1156,342,1156,452,1197,452,1197,342
i5-12490F+RTX 2060s,红方队员,455,541,455,654,498,654,498,541
i5-12490F+RTX 2060s,红方队员,733,991,733,1081,799,1081,799,991
i5-12490F+RTX 2060s,蓝方队员,1618,890,1618,1035,1707,1035,1707,890
i5-12490F+RTX 2060s,红方队员,218,95,218,175,260,175,260,95
i5-12490F+RTX 2060s,红方队员,1093,105,1093,192,1126,192,1126,105
i5-12490F+RTX 2060s,足球,464,162,464,247,501,247,501,162
i5-12490F+RTX 2060s,红方队员,1300,192,1300,294,1332,294,1332,192
i5-12490F+RTX 2060s,红方队员,716,254,716,354,749,354,749,254
i5-12490F+RTX 2060s,足球,910,306,910,407,945,407,945,306
i5-12490F+RTX 2060s,红方队员,1153,343,1153,451,1196,451,1196,343
i5-12490F+RTX 2060s,红方队员,459,539,459,655,504,655,504,539
i5-12490F+RTX 2060s,红方队员,732,990,732,1080,797,1080,797,990
i5-12490F+RTX 2060s,蓝方队员,1614,890,1614,1034,1704,1034,1704,890
i5-12490F+RTX 2060s,红方队员,213,94,213,176,255,176,255,94
i5-12490F+RTX 2060s,足球,456,167,456,253,493,253,493,167
i5-12490F+RTX 2060s,红方队员,1296,191,1296,294,1327,294,1327,191
i5-12490F+RTX 2060s,红方队员,712,256,712,352,749,352,749,256
i5-12490F+RTX 2060s,足球,908,309,908,407,946,407,946,309
i5-12490F+RTX 2060s,红方队员,1151,344,1151,449,1195,449,1195,344
i5-12490F+RTX 2060s,红方队员,459,538,459,654,507,654,507,538
i5-12490F+RTX 2060s,红方队员,732,990,732,1080,797,1080,797,990
i5-12490F+RTX 2060s,蓝方队员,1607,893,1607,1030,1702,1030,1702,893
i5-12490F+RTX 2060s,红方队员,208,94,208,176,248,176,248,94
i5-12490F+RTX 2060s,红方队员,1089,108,1089,192,1117,192,1117,108
i5-12490F+RTX 2060s,足球,455,166,455,254,492,254,492,166
i5-12490F+RTX 2060s,红方队员,1292,191,1292,292,1323,292,1323,191
i5-12490F+RTX 2060s,红方队员,710,256,710,353,747,353,747,256
i5-12490F+RTX 2060s,足球,899,307,899,410,936,410,936,307
i5-12490F+RTX 2060s,红方队员,1151,339,1151,445,1191,445,1191,339
i5-12490F+RTX 2060s,红方队员,457,536,457,653,506,653,506,536
i5-12490F+RTX 2060s,足球,733,991,733,1081,797,1081,797,991
i5-12490F+RTX 2060s,红方队员,205,97,205,175,246,175,246,97
i5-12490F+RTX 2060s,红方队员,1087,107,1087,192,1116,192,1116,107
i5-12490F+RTX 2060s,足球,455,166,455,254,493,254,493,166
